DIP    1      1   -0.469821E+00   -0.275860E+00    0.501433E-04
DIP    1      2   -0.469821E+00   -0.275860E+00    0.363023E-02
DIP    1      3   -0.469821E+00   -0.275860E+00    0.705123E-02
DIP    1      4   -0.469820E+00   -0.275860E+00    0.102149E-01
DIP    1      5   -0.469820E+00   -0.275860E+00    0.131203E-01
DIP    1      6   -0.469819E+00   -0.275860E+00    0.158188E-01
DIP    1      7   -0.469818E+00   -0.275860E+00    0.183409E-01
DIP    1      8   -0.469817E+00   -0.275860E+00    0.206512E-01
DIP    1      9   -0.469815E+00   -0.275860E+00    0.226645E-01
DIP    1     10   -0.469814E+00   -0.275860E+00    0.243068E-01
DIP    1     11   -0.469813E+00   -0.275860E+00    0.255687E-01
DIP    1     12   -0.469812E+00   -0.275860E+00    0.265104E-01
DIP    1     13   -0.469811E+00   -0.275859E+00    0.272136E-01
DIP    1     14   -0.469810E+00   -0.275859E+00    0.277214E-01
DIP    1     15   -0.469809E+00   -0.275859E+00    0.280134E-01
DIP    1     16   -0.469809E+00   -0.275859E+00    0.280352E-01
DIP    1     17   -0.469808E+00   -0.275858E+00    0.277553E-01
DIP    1     18   -0.469808E+00   -0.275858E+00    0.272039E-01
DIP    1     19   -0.469807E+00   -0.275857E+00    0.264619E-01
DIP    1     20   -0.469806E+00   -0.275857E+00    0.256117E-01
DIP    1     21   -0.469806E+00   -0.275857E+00    0.246882E-01
DIP    1     22   -0.469806E+00   -0.275857E+00    0.236707E-01
DIP    1     23   -0.469805E+00   -0.275857E+00    0.225182E-01
DIP    1     24   -0.469805E+00   -0.275857E+00    0.212198E-01
DIP    1     25   -0.469805E+00   -0.275857E+00    0.198186E-01
DIP    1     26   -0.469804E+00   -0.275858E+00    0.183911E-01
DIP    1     27   -0.469803E+00   -0.275858E+00    0.170008E-01
DIP    1     28   -0.469803E+00   -0.275859E+00    0.156625E-01
DIP    1     29   -0.469802E+00   -0.275859E+00    0.143455E-01
DIP    1     30   -0.469801E+00   -0.275860E+00    0.130112E-01
DIP    1     31   -0.469801E+00   -0.275860E+00    0.116536E-01
DIP    1     32   -0.469800E+00   -0.275860E+00    0.103109E-01
DIP    1     33   -0.469800E+00   -0.275860E+00    0.904174E-02
DIP    1     34   -0.469800E+00   -0.275860E+00    0.788631E-02
DIP    1     35   -0.469800E+00   -0.275861E+00    0.684303E-02
DIP    1     36   -0.469800E+00   -0.275861E+00    0.587827E-02
DIP    1     37   -0.469801E+00   -0.275861E+00    0.495840E-02
DIP    1     38   -0.469801E+00   -0.275861E+00    0.407799E-02
DIP    1     39   -0.469802E+00   -0.275861E+00    0.326260E-02
DIP    1     40   -0.469802E+00   -0.275861E+00    0.254668E-02
DIP    1     41   -0.469803E+00   -0.275861E+00    0.194597E-02
DIP    1     42   -0.469803E+00   -0.275861E+00    0.144635E-02
DIP    1     43   -0.469804E+00   -0.275861E+00    0.101619E-02
DIP    1     44   -0.469804E+00   -0.275861E+00    0.630416E-03
DIP    1     45   -0.469805E+00   -0.275861E+00    0.286354E-03
DIP    1     46   -0.469804E+00   -0.275862E+00    0.224697E-06
DIP    1     47   -0.469804E+00   -0.275862E+00   -0.210863E-03
DIP    1     48   -0.469804E+00   -0.275862E+00   -0.345727E-03
DIP    1     49   -0.469804E+00   -0.275862E+00   -0.421867E-03
DIP    1     50   -0.469804E+00   -0.275862E+00   -0.463718E-03
DIP    1     51   -0.469804E+00   -0.275862E+00   -0.487269E-03
DIP    1     52   -0.469804E+00   -0.275862E+00   -0.493300E-03
DIP    1     53   -0.469803E+00   -0.275862E+00   -0.473168E-03
DIP    1     54   -0.469803E+00   -0.275862E+00   -0.420762E-03
DIP    1     55   -0.469803E+00   -0.275862E+00   -0.340474E-03
DIP    1     56   -0.469803E+00   -0.275861E+00   -0.245689E-03
DIP    1     57   -0.469804E+00   -0.275860E+00   -0.150623E-03
DIP    1     58   -0.469804E+00   -0.275860E+00   -0.629909E-04
DIP    1     59   -0.469805E+00   -0.275859E+00    0.170568E-04
DIP    1     60   -0.469806E+00   -0.275859E+00    0.923643E-04
DIP    1     61   -0.469807E+00   -0.275858E+00    0.163560E-03
DIP    1     62   -0.469808E+00   -0.275857E+00    0.227562E-03
DIP    1     63   -0.469809E+00   -0.275856E+00    0.279946E-03
DIP    1     64   -0.469810E+00   -0.275855E+00    0.317806E-03
DIP    1     65   -0.469811E+00   -0.275854E+00    0.340023E-03
DIP    1     66   -0.469813E+00   -0.275852E+00    0.345094E-03
DIP    1     67   -0.469814E+00   -0.275851E+00    0.329410E-03
DIP    1     68   -0.469815E+00   -0.275850E+00    0.288405E-03
DIP    1     69   -0.469817E+00   -0.275848E+00    0.219968E-03
DIP    1     70   -0.469819E+00   -0.275847E+00    0.126855E-03
DIP    1     71   -0.469821E+00   -0.275846E+00    0.154477E-04
DIP    1     72   -0.469823E+00   -0.275845E+00   -0.108603E-03
DIP    1     73   -0.469825E+00   -0.275843E+00   -0.244228E-03
DIP    1     74   -0.469827E+00   -0.275841E+00   -0.394870E-03
DIP    1     75   -0.469829E+00   -0.275840E+00   -0.564391E-03
DIP    1     76   -0.469831E+00   -0.275838E+00   -0.752485E-03
DIP    1     77   -0.469833E+00   -0.275836E+00   -0.953822E-03
DIP    1     78   -0.469835E+00   -0.275835E+00   -0.116201E-02
DIP    1     79   -0.469837E+00   -0.275834E+00   -0.137527E-02
DIP    1     80   -0.469839E+00   -0.275833E+00   -0.159891E-02
DIP    1     81   -0.469840E+00   -0.275832E+00   -0.184205E-02
DIP    1     82   -0.469841E+00   -0.275831E+00   -0.211076E-02
DIP    1     83   -0.469842E+00   -0.275830E+00   -0.240283E-02
DIP    1     84   -0.469842E+00   -0.275830E+00   -0.270836E-02
DIP    1     85   -0.469842E+00   -0.275830E+00   -0.301572E-02
DIP    1     86   -0.469843E+00   -0.275830E+00   -0.331840E-02
DIP    1     87   -0.469843E+00   -0.275830E+00   -0.361728E-02
DIP    1     88   -0.469843E+00   -0.275830E+00   -0.391673E-02
DIP    1     89   -0.469843E+00   -0.275830E+00   -0.421764E-02
DIP    1     90   -0.469842E+00   -0.275830E+00   -0.451304E-02
DIP    1     91   -0.469842E+00   -0.275830E+00   -0.478994E-02
DIP    1     92   -0.469841E+00   -0.275830E+00   -0.503612E-02
DIP    1     93   -0.469840E+00   -0.275831E+00   -0.524696E-02
DIP    1     94   -0.469839E+00   -0.275831E+00   -0.542733E-02
DIP    1     95   -0.469838E+00   -0.275832E+00   -0.558726E-02
DIP    1     96   -0.469837E+00   -0.275832E+00   -0.573484E-02
DIP    1     97   -0.469836E+00   -0.275833E+00   -0.587151E-02
DIP    1     98   -0.469835E+00   -0.275834E+00   -0.599293E-02
DIP    1     99   -0.469834E+00   -0.275835E+00   -0.609430E-02
DIP    1    100   -0.469833E+00   -0.275835E+00   -0.617590E-02
DIP    1    101   -0.469832E+00   -0.275836E+00   -0.624443E-02
DIP    1    102   -0.469830E+00   -0.275837E+00   -0.630942E-02
DIP    1    103   -0.469829E+00   -0.275837E+00   -0.637744E-02
DIP    1    104   -0.469828E+00   -0.275838E+00   -0.644835E-02
DIP    1    105   -0.469827E+00   -0.275838E+00   -0.651634E-02
DIP    1    106   -0.469826E+00   -0.275839E+00   -0.657450E-02
DIP    1    107   -0.469825E+00   -0.275840E+00   -0.661943E-02
DIP    1    108   -0.469824E+00   -0.275841E+00   -0.665230E-02
DIP    1    109   -0.469822E+00   -0.275842E+00   -0.667577E-02
DIP    1    110   -0.469820E+00   -0.275843E+00   -0.668909E-02
DIP    1    111   -0.469818E+00   -0.275845E+00   -0.668541E-02
DIP    1    112   -0.469816E+00   -0.275846E+00   -0.665323E-02
DIP    1    113   -0.469814E+00   -0.275847E+00   -0.658135E-02
DIP    1    114   -0.469813E+00   -0.275848E+00   -0.646377E-02
DIP    1    115   -0.469812E+00   -0.275848E+00   -0.630120E-02
DIP    1    116   -0.469810E+00   -0.275849E+00   -0.609835E-02
DIP    1    117   -0.469809E+00   -0.275850E+00   -0.585902E-02
DIP    1    118   -0.469808E+00   -0.275851E+00   -0.558263E-02
DIP    1    119   -0.469806E+00   -0.275851E+00   -0.526476E-02
DIP    1    120   -0.469805E+00   -0.275852E+00   -0.490118E-02
DIP    1    121   -0.469803E+00   -0.275852E+00   -0.449250E-02
DIP    1    122   -0.469802E+00   -0.275853E+00   -0.404616E-02
DIP    1    123   -0.469800E+00   -0.275853E+00   -0.357430E-02
DIP    1    124   -0.469798E+00   -0.275854E+00   -0.308914E-02
DIP    1    125   -0.469796E+00   -0.275854E+00   -0.259896E-02
DIP    1    126   -0.469794E+00   -0.275856E+00   -0.210749E-02
DIP    1    127   -0.469792E+00   -0.275857E+00   -0.161666E-02
DIP    1    128   -0.469790E+00   -0.275858E+00   -0.113057E-02
DIP    1    129   -0.469788E+00   -0.275860E+00   -0.657661E-03
DIP    1    130   -0.469786E+00   -0.275861E+00   -0.209485E-03
DIP    1    131   -0.469784E+00   -0.275862E+00    0.202940E-03
DIP    1    132   -0.469781E+00   -0.275863E+00    0.572456E-03
DIP    1    133   -0.469778E+00   -0.275864E+00    0.896505E-03
DIP    1    134   -0.469776E+00   -0.275866E+00    0.117489E-02
DIP    1    135   -0.469773E+00   -0.275867E+00    0.140646E-02
DIP    1    136   -0.469770E+00   -0.275869E+00    0.158727E-02
DIP    1    137   -0.469768E+00   -0.275872E+00    0.171180E-02
DIP    1    138   -0.469766E+00   -0.275874E+00    0.177628E-02
DIP    1    139   -0.469764E+00   -0.275876E+00    0.178178E-02
DIP    1    140   -0.469761E+00   -0.275877E+00    0.173476E-02
DIP    1    141   -0.469759E+00   -0.275879E+00    0.164451E-02
DIP    1    142   -0.469758E+00   -0.275880E+00    0.151921E-02
DIP    1    143   -0.469756E+00   -0.275881E+00    0.136320E-02
DIP    1    144   -0.469755E+00   -0.275882E+00    0.117746E-02
DIP    1    145   -0.469754E+00   -0.275883E+00    0.962653E-03
DIP    1    146   -0.469754E+00   -0.275884E+00    0.722755E-03
DIP    1    147   -0.469753E+00   -0.275885E+00    0.466431E-03
DIP    1    148   -0.469753E+00   -0.275886E+00    0.205212E-03
DIP    1    149   -0.469752E+00   -0.275886E+00   -0.504135E-04
DIP    1    150   -0.469752E+00   -0.275887E+00   -0.294269E-03
DIP    1    151   -0.469751E+00   -0.275887E+00   -0.524845E-03
DIP    1    152   -0.469751E+00   -0.275887E+00   -0.742467E-03
DIP    1    153   -0.469751E+00   -0.275887E+00   -0.945321E-03
DIP    1    154   -0.469751E+00   -0.275887E+00   -0.112722E-02
DIP    1    155   -0.469752E+00   -0.275887E+00   -0.127887E-02
DIP    1    156   -0.469753E+00   -0.275887E+00   -0.139186E-02
DIP    1    157   -0.469754E+00   -0.275886E+00   -0.146266E-02
DIP    1    158   -0.469755E+00   -0.275886E+00   -0.149382E-02
DIP    1    159   -0.469757E+00   -0.275885E+00   -0.149149E-02
DIP    1    160   -0.469758E+00   -0.275884E+00   -0.146114E-02
DIP    1    161   -0.469759E+00   -0.275884E+00   -0.140447E-02
DIP    1    162   -0.469761E+00   -0.275883E+00   -0.131983E-02
DIP    1    163   -0.469763E+00   -0.275882E+00   -0.120554E-02
DIP    1    164   -0.469765E+00   -0.275881E+00   -0.106337E-02
DIP    1    165   -0.469767E+00   -0.275880E+00   -0.899276E-03
DIP    1    166   -0.469769E+00   -0.275879E+00   -0.720643E-03
DIP    1    167   -0.469772E+00   -0.275877E+00   -0.531986E-03
DIP    1    168   -0.469774E+00   -0.275876E+00   -0.332581E-03
DIP    1    169   -0.469777E+00   -0.275875E+00   -0.118031E-03
DIP    1    170   -0.469780E+00   -0.275873E+00    0.115190E-03
DIP    1    171   -0.469783E+00   -0.275872E+00    0.365616E-03
DIP    1    172   -0.469785E+00   -0.275871E+00    0.626339E-03
DIP    1    173   -0.469789E+00   -0.275869E+00    0.888746E-03
DIP    1    174   -0.469792E+00   -0.275867E+00    0.114772E-02
DIP    1    175   -0.469795E+00   -0.275865E+00    0.140431E-02
DIP    1    176   -0.469798E+00   -0.275863E+00    0.166373E-02
DIP    1    177   -0.469801E+00   -0.275861E+00    0.192997E-02
DIP    1    178   -0.469804E+00   -0.275859E+00    0.220119E-02
DIP    1    179   -0.469808E+00   -0.275856E+00    0.246925E-02
DIP    1    180   -0.469811E+00   -0.275854E+00    0.272388E-02
DIP    1    181   -0.469815E+00   -0.275852E+00    0.295843E-02
DIP    1    182   -0.469818E+00   -0.275849E+00    0.317286E-02
DIP    1    183   -0.469822E+00   -0.275847E+00    0.337202E-02
DIP    1    184   -0.469826E+00   -0.275845E+00    0.356049E-02
DIP    1    185   -0.469830E+00   -0.275843E+00    0.373829E-02
DIP    1    186   -0.469833E+00   -0.275840E+00    0.390035E-02
DIP    1    187   -0.469837E+00   -0.275838E+00    0.404031E-02
DIP    1    188   -0.469840E+00   -0.275836E+00    0.415531E-02
DIP    1    189   -0.469843E+00   -0.275834E+00    0.424820E-02
DIP    1    190   -0.469846E+00   -0.275832E+00    0.432559E-02
DIP    1    191   -0.469848E+00   -0.275830E+00    0.439341E-02
DIP    1    192   -0.469851E+00   -0.275829E+00    0.445338E-02
DIP    1    193   -0.469853E+00   -0.275827E+00    0.450317E-02
DIP    1    194   -0.469855E+00   -0.275826E+00    0.453947E-02
DIP    1    195   -0.469857E+00   -0.275824E+00    0.456151E-02
DIP    1    196   -0.469859E+00   -0.275823E+00    0.457194E-02
DIP    1    197   -0.469860E+00   -0.275822E+00    0.457446E-02
DIP    1    198   -0.469862E+00   -0.275820E+00    0.457007E-02
DIP    1    199   -0.469864E+00   -0.275819E+00    0.455511E-02
DIP    1    200   -0.469865E+00   -0.275819E+00    0.452253E-02
DIP    1    201   -0.469866E+00   -0.275818E+00    0.446556E-02
DIP    1    202   -0.469867E+00   -0.275817E+00    0.438118E-02
DIP    1    203   -0.469867E+00   -0.275817E+00    0.427093E-02
DIP    1    204   -0.469868E+00   -0.275817E+00    0.413879E-02
DIP    1    205   -0.469868E+00   -0.275816E+00    0.398775E-02
DIP    1    206   -0.469868E+00   -0.275816E+00    0.381752E-02
DIP    1    207   -0.469869E+00   -0.275816E+00    0.362487E-02
DIP    1    208   -0.469869E+00   -0.275816E+00    0.340587E-02
DIP    1    209   -0.469870E+00   -0.275816E+00    0.315861E-02
DIP    1    210   -0.469870E+00   -0.275816E+00    0.288451E-02
DIP    1    211   -0.469870E+00   -0.275815E+00    0.258779E-02
DIP    1    212   -0.469870E+00   -0.275815E+00    0.227368E-02
DIP    1    213   -0.469870E+00   -0.275815E+00    0.194670E-02
DIP    1    214   -0.469870E+00   -0.275815E+00    0.160980E-02
DIP    1    215   -0.469869E+00   -0.275815E+00    0.126495E-02
DIP    1    216   -0.469868E+00   -0.275815E+00    0.914367E-03
DIP    1    217   -0.469867E+00   -0.275816E+00    0.561839E-03
DIP    1    218   -0.469866E+00   -0.275816E+00    0.213162E-03
DIP    1    219   -0.469865E+00   -0.275817E+00   -0.124676E-03
DIP    1    220   -0.469863E+00   -0.275818E+00   -0.445289E-03
DIP    1    221   -0.469861E+00   -0.275819E+00   -0.744707E-03
DIP    1    222   -0.469860E+00   -0.275820E+00   -0.102207E-02
DIP    1    223   -0.469857E+00   -0.275821E+00   -0.127855E-02
DIP    1    224   -0.469855E+00   -0.275822E+00   -0.151507E-02
